Speed,Heading,AgentCount,Acc,Label
0.3299,86.8857,572,0.0057,1
0.3299,86.3709,571,0.0095,1
0.3299,86.9055,536,0.0129,1
0.3299,87.7131,610,0.013,1
0.3299,87.4785,607,0.0166,1
0.3299,88.1561,508,0.0167,1
0.3298,86.9955,548,-0.013,1
0.3298,86.0116,613,0.0069,1
0.3298,87.05,621,0.0144,1
0.3298,86.7462,628,0.0167,1
0.3298,86.7504,536,0.0192,1
0.3297,86.3626,564,0.0023,1
0.3297,86.8074,512,0.0038,1
0.3297,86.6785,598,0.0053,1
0.3297,87.9006,589,0.0072,1
0.3297,86.1203,571,0.0095,1
0.3297,86.3044,604,0.0127,1
0.3297,87.5332,547,0.013,1
0.3297,87.9251,544,0.0176,1
0.3297,87.0975,617,0.0236,1
0.3296,87.516,513,0.0065,1
0.3296,87.9263,539,0.0196,1
0.3295,88.0634,499,0.0049,1
0.3295,87.2106,499,0.005,1
0.3294,87.3638,596,-0.0155,1
0.3294,87.9173,485,-0.0057,1
0.3294,87.4718,579,-0.0032,1
0.3294,88.1725,508,0.0053,1
0.3294,86.8258,603,0.0099,1
0.3294,86.023,570,0.0197,1
0.3293,87.6986,589,0.0029,1
0.3293,87.6553,543,0.0102,1
0.3293,86.4289,570,0.0107,1
0.3293,87.4794,521,0.0107,1
0.3293,87.2521,570,0.0113,1
0.3293,86.7828,567,0.0241,1
0.3292,87.8195,597,-0.0091,1
0.3292,87.3248,571,-0.0007,1
0.3292,88.1379,527,0.0097,1
0.3292,86.0719,572,0.0111,1
0.3291,87.2461,592,-0.0091,1
0.3291,86.5544,607,-0.0027,1
0.3291,86.6915,598,0.006,1
0.3291,88.2082,519,0.0082,1
0.3291,87.0674,602,0.0177,1
0.329,87.4253,504,-0.0052,1
0.329,87.7948,534,0.0033,1
0.329,87.638,606,0.006,1
0.329,88.3229,592,0.0129,1
0.3289,87.3872,499,-0.004,1
0.3289,87.3225,565,-0.0011,1
0.3289,86.8788,595,-0.0004,1
0.3289,88.131,596,0.0057,1
0.3289,88.2161,602,0.0092,1
0.3289,86.9115,565,0.0114,1
0.3289,87.4263,539,0.0133,1
0.3289,87.1729,617,0.016,1
0.3289,87.4183,576,0.0192,1
0.3288,87.3585,515,-0.008,1
0.3288,88.7775,515,-0.0006,1
0.3288,87.4086,534,0.0022,1
0.3288,85.3531,601,0.0039,1
0.3288,86.0032,604,0.0048,1
0.3288,86.3825,599,0.0108,1
0.3288,87.6619,528,0.0119,1
0.3288,86.883,597,0.0124,1
0.3288,88.0901,554,0.0167,1
0.3288,86.7627,576,0.0251,1
0.3287,89.295,501,-0.0011,1
0.3287,87.7623,593,0.0017,1
0.3287,88.3812,554,0.012,1
0.3287,87.3163,564,0.013,1
0.3287,86.899,607,0.0156,1
0.3287,85.9042,572,0.0173,1
0.3286,88.1732,505,-0.0005,1
0.3286,87.3476,550,0.0089,1
0.3286,87.6284,616,0.0121,1
0.3286,86.643,559,0.0143,1
0.3286,87.3068,609,0.0152,1
0.3285,88.0759,523,-0.012,1
0.3285,87.6429,575,-0.0113,1
0.3285,87.172,539,0.0004,1
0.3285,87.4901,532,0.0078,1
0.3285,86.1596,568,0.0082,1
0.3284,86.7486,572,0.0113,1
0.3284,86.6378,607,0.0132,1
0.3284,87.3507,607,0.0153,1
0.3284,87.1671,548,0.0153,1
0.3283,87.386,603,-0.0012,1
0.3283,87.481,581,0.0032,1
0.3283,86.8708,557,0.0055,1
0.3283,87.003,558,0.009,1
0.3283,87.6505,552,0.0124,1
0.3283,86.5155,600,0.0137,1
0.3283,85.0483,622,0.0145,1
0.3282,87.8553,534,0.0077,1
0.3281,85.6473,561,-0.0014,1
0.3281,86.8455,594,0.0073,1
0.3281,86.2787,590,0.0116,1
0.328,87.66,540,-0.0106,1
0.328,87.7872,593,0.0054,1
0.328,87.6797,511,0.0063,1
0.328,85.9979,569,0.0096,1
0.328,87.0807,595,0.0168,1
0.3279,88.019,564,0.0013,1
0.3279,86.7914,572,0.0043,1
0.3279,86.6072,597,0.0063,1
0.3279,87.9317,555,0.0066,1
0.3279,86.5004,625,0.0148,1
0.3279,87.3215,604,0.0185,1
0.3278,88.3324,539,0.0101,1
0.3278,86.0062,603,0.0104,1
0.3278,87.0769,591,0.0199,1
0.3277,86.9458,533,-0.0028,1
0.3277,87.8357,577,0.0025,1
0.3277,86.5157,551,0.0038,1
0.3277,86.1155,575,0.0052,1
0.3277,87.0313,537,0.0056,1
0.3277,86.3368,516,0.0098,1
0.3277,87.2524,522,0.01,1
0.3277,88.2081,547,0.0105,1
0.3277,88.0746,563,0.0127,1
0.3276,87.5828,530,0.0045,1
0.3276,86.5776,534,0.0074,1
0.3276,86.3501,590,0.0075,1
0.3276,88.0339,582,0.0109,1
0.3276,85.6259,612,0.0125,1
0.3276,86.737,550,0.0136,1
0.3276,87.4319,628,0.0185,1
0.3275,87.4575,538,-0.0013,1
0.3275,87.9923,577,0.0002,1
0.3275,87.4246,533,0.0097,1
0.3274,87.038,558,0.0034,1
0.3274,86.861,592,0.011,1
0.3274,87.3179,556,0.0125,1
0.3274,85.3009,574,0.0132,1
0.3274,85.5247,627,0.019,1
0.3273,86.6346,595,-0.005,1
0.3273,86.4535,597,-0.0038,1
0.3273,86.3224,602,0.0012,1
0.3273,86.8301,590,0.0085,1
0.3273,85.6749,607,0.0096,1
0.3273,87.1021,637,0.0115,1
0.3273,87.1106,602,0.0118,1
0.3273,87.076,549,0.0143,1
0.3273,87.0416,590,0.0162,1
0.3272,87.3943,528,-0.0049,1
0.3272,87.3414,524,0.0021,1
0.3272,86.9019,607,0.0029,1
0.3271,86.8158,596,0.0003,1
0.3271,88.4883,575,0.002,1
0.3271,87.6129,521,0.0037,1
0.3271,86.1089,623,0.0078,1
0.3271,87.1382,569,0.0093,1
0.3271,86.0812,583,0.0255,1
0.327,86.6689,565,-0.0105,1
0.327,87.2869,608,0.0025,1
0.327,87.0741,624,0.0132,1
0.327,87.4907,548,0.0197,1
0.3269,87.1725,568,-0.0084,1
0.3269,87.0493,565,0.0026,1
0.3269,87.495,588,0.0061,1
0.3269,87.1665,535,0.0076,1
0.3269,86.754,595,0.0155,1
0.3268,87.6932,608,0.0013,1
0.3268,87.5653,581,0.0028,1
0.3268,87.4178,566,0.0086,1
0.3268,86.5272,604,0.0106,1
0.3268,88.6281,538,0.0134,1
0.3267,87.9262,581,-0.006,1
0.3267,86.7967,596,0.0045,1
0.3267,86.7878,602,0.0106,1
0.3267,86.9935,565,0.0117,1
0.3267,86.6577,617,0.0123,1
0.3267,86.3514,620,0.0158,1
0.3266,86.2427,600,-0.0007,1
0.3266,87.5311,602,0.0066,1
0.3266,86.5699,611,0.0106,1
0.3266,88.5516,526,0.0126,1
0.3266,86.7654,549,0.0168,1
0.3265,87.2738,605,0.0026,1
0.3265,86.0945,570,0.0088,1
0.3265,87.1405,615,0.0181,1
0.3264,87.4847,611,0.0049,1
0.3264,86.0111,624,0.014,1
0.3264,85.4182,596,0.0152,1
0.3264,87.0765,589,0.0161,1
0.3264,87.2807,622,0.0169,1
0.3264,87.86,539,0.0181,1
0.3263,86.1432,599,0.0035,1
0.3263,87.7078,579,0.0126,1
0.3263,86.3551,546,0.0138,1
0.3263,87.2842,592,0.0153,1
0.3263,88.1842,563,0.0155,1
0.3263,85.9779,604,0.0165,1
0.3263,87.205,549,0.0176,1
0.3262,87.1716,585,-0.0001,1
0.3262,87.2947,569,0.0072,1
0.3262,86.6671,521,0.0108,1
0.3262,86.6401,628,0.019,1
0.3262,85.8358,602,0.0208,1
0.3261,86.3149,543,-1.0313,1
0.3261,87.0629,532,-0.0035,1
0.3261,87.9928,533,-0.0007,1
0.3261,86.1265,609,0.0033,1
0.326,86.5171,599,0.0002,1
0.326,87.7987,496,0.0007,1
0.326,86.5209,572,0.0032,1
0.326,87.5864,518,0.0066,1
0.326,87.4879,587,0.0184,1
0.3259,87.8604,519,-0.007,1
0.3259,88.5747,582,0.0025,1
0.3259,88.7249,575,0.0033,1
0.3259,86.7641,541,0.0042,1
0.3259,87.0202,534,0.0086,1
0.3259,85.5918,599,0.012,1
0.3258,87.0374,537,0.0088,1
0.3258,88.7972,518,0.0091,1
0.3258,88.172,544,0.0158,1
0.3258,87.2386,601,0.0163,1
0.3258,86.5163,601,0.0179,1
0.3257,86.504,537,-0.0026,1
0.3257,86.5023,605,-0.0025,1
0.3257,87.7321,576,-0.0013,1
0.3257,86.3846,537,0.0024,1
0.3257,86.9554,595,0.0046,1
0.3257,86.6715,636,0.0124,1
0.3257,87.106,615,0.0136,1
0.3257,87.9941,603,0.0183,1
0.3257,86.9801,606,0.0185,1
0.3257,86.2432,647,0.0198,1
0.3256,88.0358,579,0.0017,1
0.3256,86.983,535,0.0105,1
0.3256,87.4083,595,0.02,1
0.3255,87.4916,601,-0.0029,1
0.3255,86.0574,601,0.0173,1
0.3254,87.3274,575,0.0003,1
0.3254,86.1835,618,0.0067,1
0.3254,86.3501,616,0.0088,1
0.3254,86.2997,607,0.0099,1
0.3254,87.2313,624,0.0108,1
0.3254,87.6951,585,0.0124,1
0.3254,87.8343,581,0.0174,1
0.3253,87.4465,554,0.0041,1
0.3253,86.245,609,0.0159,1
0.3253,87.1117,608,0.019,1
0.3252,88.4845,476,-0.0156,1
0.3252,87.3118,600,-0.0061,1
0.3252,86.8625,519,0.0012,1
0.3252,87.6806,586,0.0026,1
0.3252,88.0931,591,0.0047,1
0.3252,87.6879,597,0.0063,1
0.3252,87.6522,619,0.0079,1
0.3252,88.423,581,0.0155,1
0.3251,87.6733,588,-0.0021,1
0.3251,87.0173,538,0.0027,1
0.3251,86.7778,597,0.0063,1
0.325,87.1266,526,-0.0022,1
0.325,86.3185,528,0.0049,1
0.325,85.9868,556,0.0088,1
0.325,87.2604,575,0.0098,1
0.3249,87.4131,536,-0.0049,1
0.3249,87.4451,621,0.0027,1
0.3249,87.5198,606,0.0038,1
0.3249,87.2998,569,0.011,1
0.3249,86.4458,608,0.0122,1
0.3249,86.514,606,0.0138,1
0.3249,87.1629,540,0.0148,1
0.3249,88.4448,578,0.0178,1
0.3248,88.4732,544,0.0015,1
0.3248,86.7068,614,0.01,1
0.3248,87.2219,541,0.014,1
0.3247,87.23,535,0.0049,1
0.3247,88.0152,594,0.0128,1
0.3247,86.289,555,0.0163,1
0.3247,89.089,581,0.0182,1
0.3246,87.4983,602,-0.0002,1
0.3246,88.5989,543,0.0111,1
0.3246,86.3062,592,0.0133,1
0.3246,86.8225,600,0.0135,1
0.3246,86.9561,582,0.0214,1
0.3245,98.1279,370,-0.0029,1
0.3245,87.5873,589,-0.0011,1
0.3245,86.4697,603,0.0086,1
0.3245,88.2278,606,0.01,1
0.3245,86.1653,620,0.0117,1
0.3245,87.4061,539,0.0137,1
0.3245,87.7056,529,0.0146,1
0.3245,85.4553,640,0.0152,1
0.3245,87.0636,606,0.0167,1
0.3244,88.0792,543,-0.0052,1
0.3244,86.2374,564,0.006,1
0.3244,87.1315,607,0.0071,1
0.3244,85.863,569,0.0114,1
0.3244,86.8713,613,0.0156,1
0.3244,87.2841,518,0.016,1
0.3243,87.5483,573,-0.0078,1
0.3243,86.9259,596,0.0023,1
0.3243,87.3348,615,0.0053,1
0.3243,88.413,597,0.0059,1
0.3243,87.7271,550,0.013,1
0.3243,85.8394,636,0.0177,1
0.3243,86.9522,594,0.0205,1
0.3242,86.8649,596,0.0105,1
0.3242,86.6342,613,0.0155,1
0.3241,87.284,585,0.0096,1
0.3241,87.1068,592,0.0101,1
0.3241,86.851,646,0.0191,1
0.3241,86.1635,574,0.0254,1
0.324,86.6882,586,0.008,1
0.324,86.5192,548,0.0088,1
0.324,89.2242,557,0.013,1
0.324,85.4865,637,0.0138,1
0.324,87.9239,587,0.0179,1
0.3239,87.3787,601,-0.0091,1
0.3239,87.737,530,0.0093,1
0.3239,87.0389,589,0.0124,1
0.3239,85.825,607,0.0234,1
0.3238,87.237,531,0.0034,1
0.3238,86.8753,530,0.0061,1
0.3238,87.1825,566,0.0072,1
0.3238,86.6207,606,0.0075,1
0.3238,85.7512,611,0.0127,1
0.3238,88.3564,540,0.0134,1
0.3237,87.2304,577,-0.0106,1
0.3237,86.9257,600,-0.0025,1
0.3237,87.5607,533,0.0107,1
0.3237,88.1943,600,0.0125,1
0.3236,87.0168,512,-0.0053,1
0.3236,88.3942,500,-0.0012,1
0.3236,86.9923,594,0.0047,1
0.3236,87.5701,534,0.0102,1
0.3235,87.3522,548,0.0032,1
0.3235,88.9816,554,0.0044,1
0.3235,87.0401,599,0.0106,1
0.3235,87.901,610,0.0113,1
0.3235,87.8716,541,0.0122,1
0.3235,85.81,615,0.0178,1
0.3234,87.4405,597,0.0119,1
0.3234,86.459,610,0.012,1
0.3233,87.9146,587,0.0023,1
0.3233,87.157,549,0.0089,1
0.3233,87.1837,591,0.0119,1
0.3233,87.1651,598,0.0149,1
0.3232,87.4468,535,0.0012,1
0.3232,88.3214,523,0.0035,1
0.3232,88.4484,527,0.0078,1
0.3232,86.6299,599,0.0104,1
0.3232,87.4446,590,0.0118,1
0.3232,88.5315,544,0.013,1
0.3232,87.8216,545,0.0181,1
0.3232,86.6755,550,0.0183,1
0.3231,86.3984,544,0.0067,1
0.3231,87.4887,592,0.0077,1
0.3231,87.7102,589,0.0112,1
0.3231,86.3161,549,0.0122,1
0.3231,86.8668,606,0.0123,1
0.3231,86.7973,598,0.0135,1
0.3231,86.0086,580,0.0172,1
0.3231,87.33,548,0.0198,1
0.3231,86.1971,588,0.0224,1
0.323,87.427,541,0.0005,1
0.323,87.2311,539,0.0016,1
0.323,86.468,536,0.01,1
0.323,86.6418,585,0.0123,1
0.3229,87.6196,579,0.0016,1
0.3229,87.6549,519,0.0049,1
0.3229,88.0572,517,0.0049,1
0.3229,87.7139,542,0.0067,1
0.3229,88.1489,538,0.0076,1
0.3229,86.1826,606,0.01,1
0.3229,86.7018,617,0.0159,1
0.3229,86.3008,600,0.0189,1
0.3228,87.058,533,-0.006,1
0.3228,87.2567,554,-0.0014,1
0.3228,87.014,596,-0.0004,1
0.3228,87.7391,586,0.004,1
0.3228,86.5656,616,0.0067,1
0.3228,87.3617,601,0.0118,1
0.3228,88.254,539,0.012,1
0.3228,87.1756,583,0.0162,1
0.3227,86.9889,599,-0.0003,1
0.3227,88.1364,586,0.0022,1
0.3227,86.2035,587,0.0045,1
0.3227,87.2077,597,0.0059,1
0.3227,87.9401,551,0.0095,1
0.3227,86.6233,590,0.0127,1
0.3226,86.5332,599,-0.5144,1
0.3226,86.2952,507,-0.0125,1
0.3226,86.3328,596,-0.0061,1
0.3226,88.1484,524,0.0042,1
0.3226,86.8913,589,0.0087,1
0.3226,87.7514,553,0.0099,1
0.3225,87.3466,523,0.0072,1
0.3225,87.0099,606,0.009,1
0.3225,86.2556,602,0.0096,1
0.3225,86.9496,617,0.0159,1
0.3225,88.2569,571,0.0247,1
0.3224,86.534,551,-0.0126,1
0.3224,87.2974,602,-0.0014,1
0.3224,87.1805,607,-0.0005,1
0.3224,88.1058,543,0.0048,1
0.3224,87.2364,595,0.007,1
0.3224,86.3081,603,0.0103,1
0.3224,86.1973,634,0.0125,1
0.3224,86.4052,537,0.1827,1
0.3223,87.933,503,-0.0074,1
0.3223,87.1886,584,0.0036,1
0.3223,86.6432,604,0.0082,1
0.3223,86.6304,618,0.0116,1
0.3223,87.39,558,0.013,1
0.3223,86.6632,603,0.016,1
0.3223,85.9188,638,0.0182,1
0.3223,87.1509,585,0.0216,1
0.3222,87.3437,516,0.0029,1
0.3222,87.0419,606,0.006,1
0.3222,87.2381,529,0.0134,1
0.3222,85.6216,638,0.0154,1
0.3222,86.6782,622,0.0164,1
0.3221,85.8851,596,0.0058,1
0.3221,86.699,637,0.0059,1
0.3221,88.9021,527,0.0074,1
0.3221,86.8309,547,0.0103,1
0.3221,86.2642,626,0.0117,1
0.3221,86.4553,599,0.0154,1
0.3221,87.2552,635,0.0171,1
0.3221,87.3914,624,0.0187,1
0.322,87.5963,596,-0.0023,1
0.322,87.4702,582,0.0056,1
0.322,87.5349,545,0.0101,1
0.322,87.1335,587,0.0109,1
0.322,85.2041,633,0.0113,1
0.322,86.5456,617,0.012,1
0.322,85.9358,602,0.0128,1
0.322,84.7979,634,0.0192,1
0.3219,87.1257,525,-0.0075,1
0.3219,88.0248,583,-0.007,1
0.3219,87.1248,597,0.0062,1
0.3219,86.8803,592,0.0103,1
0.3219,86.0309,573,0.0145,1
0.3219,86.5966,589,0.0188,1
0.3218,88.0823,543,0.0127,1
0.3218,86.531,618,0.013,1
0.3218,86.9462,544,0.0166,1
0.3217,87.3144,616,-0.5334,1
0.3217,86.7024,596,-0.0007,1
0.3217,86.9119,596,0.0007,1
0.3217,86.8858,542,0.0105,1
0.3217,86.344,626,0.0126,1
0.3216,88.1728,607,0.0061,1
0.3216,85.1048,638,0.0084,1
0.3215,86.5015,594,0.0061,1
0.3215,87.183,534,0.0116,1
0.3215,87.4028,599,0.0122,1
0.3215,88.1296,588,0.0147,1
0.3214,87.2081,542,0.0066,1
0.3214,86.9854,586,0.0086,1
0.3214,85.934,646,0.01,1
0.3214,86.8105,584,0.0161,1
0.3214,87.1966,626,0.0198,1
0.3213,87.3133,542,0.0012,1
0.3213,87.0083,546,0.0051,1
0.3213,86.8704,610,0.0059,1
0.3213,86.9365,617,0.0085,1
0.3213,86.3696,580,0.0117,1
0.3213,86.8715,601,0.0137,1
0.3212,88.1924,552,0.0058,1
0.3212,87.8658,578,0.0065,1
0.3212,86.6422,577,0.0075,1
0.3212,87.9355,603,0.0076,1
0.3212,88.0976,532,0.0076,1
0.3212,87.9804,539,0.0078,1
0.3212,88.1339,550,0.0086,1
0.3212,86.6626,585,0.0107,1
0.3212,86.2804,621,0.0142,1
0.3212,87.6786,580,0.0148,1
0.3211,86.9134,584,0.0007,1
0.3211,87.4315,524,0.0008,1
0.3211,87.873,581,0.0023,1
0.3211,87.7593,573,0.0055,1
0.3211,86.5857,559,0.0116,1
0.3211,86.4306,587,0.0121,1
0.3211,85.9206,550,0.0137,1
0.321,87.483,589,0.0062,1
0.321,86.4575,549,0.0103,1
0.321,86.3188,634,0.0155,1
0.321,87.4873,607,0.021,1
0.3209,87.1431,596,-0.0133,1
0.3209,87.4487,619,0.0077,1
0.3209,87.2496,546,0.0083,1
0.3209,86.4865,603,0.0114,1
0.3209,86.0586,554,0.0147,1
0.3209,86.5608,590,0.0161,1
0.3209,86.6209,582,0.0169,1
0.3208,86.4549,532,-0.0014,1
0.3208,87.7799,530,0.0071,1
0.3208,85.9901,550,0.0085,1
0.3207,88.5762,538,-0.0141,1
0.3207,87.0618,619,0.0044,1
0.3207,86.6782,594,0.0076,1
0.3207,87.6275,559,0.0103,1
0.3207,86.439,622,0.016,1
0.3207,87.0229,627,0.0212,1
0.3207,87.0098,609,0.0215,1
0.3206,86.6842,600,0.006,1
0.3206,86.4516,615,0.0099,1
0.3206,86.5468,587,0.0157,1
0.3206,85.0632,619,0.0174,1
0.3206,87.0922,547,0.0201,1
0.3205,87.3163,596,0.0058,1
0.3205,88.1435,577,0.0103,1
0.3205,87.6641,604,0.0105,1
0.3204,87.1007,621,0.0013,1
0.3204,87.3329,603,0.003,1
0.3204,87.4823,537,0.0065,1
0.3204,86.5723,606,0.0082,1
0.3204,86.6541,582,0.0117,1
0.3204,87.7725,626,0.0127,1
0.3204,85.8876,640,0.015,1
0.3204,87.9975,516,0.0166,1
0.3203,87.1422,541,-0.0105,1
0.3203,87.4469,544,-0.0079,1
0.3203,86.6697,616,0.0036,1
0.3203,88.3047,547,0.0044,1
0.3203,87.0811,538,0.0079,1
0.3203,87.5965,585,0.0148,1
0.3203,87.2798,634,0.0201,1
0.3202,87.7952,590,-0.0058,1
0.3202,87.5381,583,-0.0011,1
0.3202,87.348,584,0.0089,1
0.3202,87.1919,547,0.0141,1
0.3202,86.5473,629,0.0149,1
0.3201,87.0629,613,0.0067,1
0.3201,86.7074,615,0.0089,1
0.3201,88.1868,569,0.014,1
0.3201,87.3884,630,0.0155,1
0.3201,87.2967,625,0.0158,1
0.32,87.3896,602,0.006,1
0.32,87.0726,588,0.0167,1
0.3199,88.2674,546,0.0084,1
0.3199,86.2231,606,0.0121,1
0.3198,85.9438,591,0.0005,1
0.3198,87.509,606,0.0006,1
0.3198,86.8101,602,0.0058,1
0.3198,86.7367,546,0.0147,1
0.3198,87.0183,630,0.0157,1
0.3197,87.8388,504,-0.0091,1
0.3197,86.426,604,-0.0011,1
0.3197,87.614,580,0.0062,1
0.3197,87.3466,574,0.0087,1
0.3197,86.9714,545,0.0119,1
0.3196,88.5233,606,-0.008,1
0.3196,87.1854,553,0.0023,1
0.3196,87.6335,505,0.0054,1
0.3195,87.3329,605,-0.0051,1
0.3195,86.8137,534,0.0026,1
0.3195,87.502,558,0.0089,1
0.3195,87.3581,612,0.0114,1
0.3194,86.9101,533,0.0041,1
0.3194,86.9899,550,0.0064,1
0.3194,87.7117,630,0.01,1
0.3194,86.1583,626,0.0119,1
0.3194,86.3645,596,0.0196,1
0.3193,88.0737,514,-0.0118,1
0.3193,87.3195,601,0.0038,1
0.3193,87.2572,568,0.0124,1
0.3193,86.3883,547,0.0128,1
0.3193,86.7223,597,0.0152,1
0.3193,86.398,634,0.0172,1
0.3192,86.3132,581,-0.004,1
0.3192,87.9684,544,0.0073,1
0.3192,87.1888,543,0.0097,1
0.3191,88.1602,513,-0.8207,1
0.3191,87.0417,558,-0.0113,1
0.3191,86.8107,592,-0.0031,1
0.3191,85.8391,609,0.002,1
0.3191,88.3815,555,0.0068,1
0.3191,86.9947,587,0.0084,1
0.3191,87.4091,613,0.0117,1
0.3191,85.9369,558,0.0153,1
0.319,87.4782,604,-0.0038,1
0.319,86.403,611,0.0071,1
0.3189,87.7128,583,0.0075,1
0.3189,87.6213,583,0.008,1
0.3189,87.2759,608,0.0105,1
0.3189,88.0164,544,0.0105,1
0.3189,85.9992,599,0.0106,1
0.3189,88.05,630,0.015,1
0.3189,86.3951,626,0.0213,1
0.3188,86.365,583,-0.0083,1
0.3188,87.3417,609,-0.0014,1
0.3188,85.8289,636,0.0099,1
0.3188,87.898,596,0.0132,1
0.3187,87.3829,541,0.008,1
0.3187,87.2242,633,0.0159,1
0.3186,86.982,606,0.0035,1
0.3186,86.6033,588,0.0183,1
0.3186,86.3684,601,0.021,1
0.3185,87.2846,603,0,1
0.3185,89.6012,552,0.0031,1
0.3185,97.9547,385,0.0085,1
0.3185,87.5502,584,0.0162,1
0.3184,88.0953,586,-0.002,1
0.3184,87.0745,591,0.0007,1
0.3184,86.7412,593,0.0026,1
0.3184,87.6356,596,0.0104,1
0.3184,87.1087,591,0.011,1
0.3184,86.9187,586,0.012,1
0.3184,86.7784,569,0.0167,1
0.3183,87.4226,601,0.0005,1
0.3183,86.4009,597,0.0068,1
0.3183,86.6119,631,0.0128,1
0.3182,87.7212,574,-0.0032,1
0.3182,87.3173,557,0.0035,1
0.3182,86.9361,640,0.0069,1
0.3182,88.464,570,0.009,1
0.3182,87.0625,559,0.0091,1
0.3182,87.9989,592,0.0111,1
0.3181,86.7983,621,0.009,1
0.3181,86.5903,598,0.0123,1
0.3181,87.5878,561,0.0152,1
0.318,86.4673,533,0.0018,1
0.318,87.8895,544,0.0065,1
0.318,86.3414,585,0.0079,1
0.318,86.5002,591,0.0122,1
0.3179,86.5548,619,0.0041,1
0.3179,86.7012,619,0.0077,1
0.3179,88.5123,583,0.0115,1
0.3179,87.4345,584,0.0184,1
0.3179,87.1077,575,0.0187,1
0.3179,86.9352,630,0.0208,1
0.3178,87.7414,529,0.0019,1
0.3178,87.0675,614,0.0064,1
0.3178,88.0144,551,0.008,1
0.3178,86.0116,645,0.0089,1
0.3178,87.4177,618,0.0135,1
0.3178,86.8716,616,0.0164,1
0.3177,86.9504,590,-0.0056,1
0.3177,87.0723,529,0.0052,1
0.3177,85.3591,633,0.0076,1
0.3177,86.8932,628,0.0089,1
0.3177,86.9775,626,0.0098,1
0.3176,86.5318,577,-0.003,1
0.3176,86.6462,585,0.0088,1
0.3176,88.1544,590,0.0138,1
0.3176,87.0189,619,0.0142,1
0.3176,86.6566,615,0.0146,1
0.3176,87.701,575,0.0192,1
0.3175,88.2993,538,0.0038,1
0.3175,86.645,592,0.0053,1
0.3175,86.7727,600,0.0069,1
0.3175,86.4499,575,0.0136,1
0.3174,87.478,613,0.0089,1
0.3174,86.9885,601,0.0114,1
0.3174,86.9217,603,0.0117,1
0.3174,86.0443,622,0.0173,1
0.3174,86.2434,652,0.0184,1
0.3173,87.8498,552,0.0087,1
0.3173,86.8168,573,0.0105,1
0.3173,86.1137,640,0.0122,1
0.3173,86.5751,553,0.0156,1
0.3171,87.5418,515,-0.0026,1
0.3171,87.3356,607,0.0092,1
0.3171,86.3021,614,0.0108,1
0.3171,87.0024,595,0.0129,1
0.3171,86.4505,650,0.0222,1
0.317,86.8796,549,0.0079,1
0.317,87.3861,596,0.0086,1
0.317,86.0083,626,0.0151,1
0.3169,87.408,544,-0.0006,1
0.3169,87.3246,589,0.0024,1
0.3169,87.7364,570,0.008,1
0.3169,86.772,593,0.0107,1
0.3169,86.8887,591,0.012,1
0.3168,87.174,611,-0.0092,1
0.3168,87.3981,577,0.0036,1
0.3167,86.8916,529,-0.0023,1
0.3167,86.7391,581,0.003,1
0.3167,87.0816,575,0.0058,1
0.3167,87.3613,560,0.0085,1
0.3167,86.5212,621,0.0094,1
0.3167,88.168,591,0.0101,1
0.3167,87.6526,588,0.0116,1
0.3167,86.3988,588,0.0121,1
0.3166,86.0595,586,0.0038,1
0.3165,86.9699,620,0.0045,1
0.3165,87.9707,549,0.0052,1
0.3165,87.0132,552,0.01,1
0.3165,86.9553,582,0.0154,1
0.3164,87.2462,623,0.0121,1
0.3164,85.5998,628,0.014,1
0.3163,87.7298,526,-0.0027,1
0.3163,85.2698,639,0.0108,1
0.3163,86.9466,576,0.0143,1
0.3162,86.4196,524,-0.0081,1
0.3162,87.542,531,0.0013,1
0.3162,86.1535,604,0.0039,1
0.3162,85.688,615,0.01,1
0.3162,87.358,625,0.0111,1
0.3161,88.0876,583,0.0032,1
0.3161,86.6184,586,0.0056,1
0.3161,86.9516,604,0.0127,1
0.3161,87.4682,608,0.0153,1
0.316,86.7579,543,0.014,1
0.316,87.4806,564,0.0157,1
0.316,86.9169,580,0.0166,1
0.3159,85.8667,556,0.0055,1
0.3159,85.9772,636,0.0081,1
0.3159,88.329,587,0.0089,1
0.3159,87.6135,586,0.015,1
0.3158,87.031,549,0.0062,1
0.3158,86.5634,596,0.0071,1
0.3158,86.4483,597,0.0162,1
0.3158,87.2944,594,0.0164,1
0.3157,87.2415,577,0.0029,1
0.3157,87.1346,544,0.0057,1
0.3157,87.3939,549,0.0178,1
0.3156,85.711,627,0.0097,1
0.3155,87.1635,591,0.0006,1
0.3155,87.9505,625,0.0042,1
0.3155,86.7257,618,0.0055,1
0.3155,86.2553,610,0.0134,1
0.3154,86.1502,581,-0.003,1
0.3154,86.9508,599,0.0055,1
0.3154,86.6262,551,0.0086,1
0.3153,86.1745,573,0.0092,1
0.3153,86.0236,622,0.0108,1
0.3153,87.9428,596,0.0126,1
0.3152,86.1616,592,-0.002,1
0.3152,87.5608,516,0.0003,1
0.3152,86.4151,600,0.0033,1
0.3152,87.0095,629,0.006,1
0.3152,85.256,621,0.0091,1
0.3152,86.7239,618,0.0155,1
0.3151,87.1956,591,-0.0044,1
0.3151,87.4943,584,-0.0021,1
0.3151,87.808,582,0.0005,1
0.3151,87.7901,599,0.0044,1
0.3151,87.2166,633,0.0052,1
0.3151,87.4496,561,0.0057,1
0.315,87.3681,522,-0.0037,1
0.315,87.3641,543,-0.0033,1
